Date,Open,High,Low,Close,Adj Close,Volume
2014-02-10,8416.419921875,8447.01953125,8391.9501953125,8391.9501953125,8391.91796875,2048200
2014-02-11,8413.8603515625,8439.330078125,8401.5400390625,8430.5595703125,8430.52734375,1955500
2014-02-12,8471.509765625,8510.8701171875,8471.509765625,8510.8701171875,8510.837890625,2388700
2014-02-13,8506.2197265625,8511.01953125,8467.7001953125,8467.7001953125,8467.66796875,2100200
2014-02-14,8524.5400390625,8566.990234375,8508.240234375,8513.6796875,8513.6474609375,2340800
2014-02-17,8537.830078125,8558.5,8512.599609375,8519.5498046875,8519.517578125,1889000
2014-02-18,8530.8095703125,8556.23046875,8506.0595703125,8556.23046875,8556.1982421875,1903400
2014-02-19,8565.0595703125,8577.009765625,8543.150390625,8577.009765625,8576.9775390625,2203700
2014-02-20,8555.26953125,8567.5,8513.080078125,8524.6201171875,8524.587890625,2399900
2014-02-21,8571.2900390625,8612.080078125,8571.2900390625,8601.8603515625,8601.828125,2588600
2014-02-24,8603.6103515625,8612.2099609375,8541.650390625,8560.6103515625,8560.578125,2464800
2014-02-25,8581.1396484375,8598.73046875,8564.509765625,8575.6201171875,8575.587890625,2395800
2014-02-26,8569.0400390625,8626.6796875,8563.8701171875,8600.8603515625,8600.828125,2598300
2014-02-27,8626.509765625,8647.900390625,8615.41015625,8639.580078125,8639.5478515625,2515200
2014-03-03,8627.150390625,8628.0498046875,8545.240234375,8601.98046875,8601.9482421875,2549200
2014-03-04,8583.580078125,8595.58984375,8554.5400390625,8554.5400390625,8554.5078125,2380400
2014-03-05,8622.1904296875,8652.2197265625,8622.1904296875,8632.9296875,8632.8974609375,2453300
2014-03-06,8660.2900390625,8719.169921875,8660.2900390625,8713.7900390625,8713.7578125,2719200
2014-03-07,8754.740234375,8787.6201171875,8698.599609375,8713.9599609375,8713.927734375,3139500
2014-03-10,8706.4296875,8712.8798828125,8651.5400390625,8665.240234375,8665.2080078125,2100000
2014-03-11,8694.9599609375,8716.3095703125,8684.6298828125,8702.330078125,8702.2978515625,2194700
2014-03-12,8671.400390625,8684.73046875,8651.990234375,8684.73046875,8684.6982421875,2232300
2014-03-13,8737.8095703125,8768.66015625,8732.150390625,8747.7900390625,8747.7578125,2708000
2014-03-14,8697.73046875,8709.5595703125,8677.8095703125,8687.6298828125,8687.59765625,2247300
2014-03-17,8697.259765625,8708.400390625,8662.490234375,8700.099609375,8700.0673828125,2240400
2014-03-18,8747.3798828125,8759.5498046875,8713.509765625,8731.9404296875,8731.908203125,2490300
2014-03-19,8745.01953125,8749.7998046875,8682.75,8689.4599609375,8689.427734375,2362300
2014-03-20,8638.58984375,8638.58984375,8580.400390625,8597.330078125,8597.2978515625,2381800
2014-03-21,8642.8203125,8642.8203125,8562.5703125,8577.169921875,8577.1376953125,2469800
2014-03-24,8540.26953125,8605.3798828125,8508.009765625,8605.3798828125,8605.34765625,1978400
2014-03-25,8589.1904296875,8689.2998046875,8589.1904296875,8689.2998046875,8689.267578125,2018100
2014-03-26,8741.0302734375,8746.7099609375,8717.7900390625,8737.26953125,8737.2373046875,2308500
2014-03-27,8737.5595703125,8780.419921875,8723.8203125,8779.5703125,8779.5380859375,2333300
2014-03-28,8779.91015625,8812.41015625,8751.0703125,8774.6396484375,8774.607421875,2284900
2014-03-31,8802.9296875,8849.2802734375,8769.9697265625,8849.2802734375,8849.248046875,2044700
2014-04-01,8847.33984375,8873.150390625,8826.16015625,8873.150390625,8873.1181640625,2291600
2014-04-02,8906.51953125,8922.7900390625,8883.1396484375,8905.4501953125,8905.4169921875,2439600
2014-04-03,8902.9404296875,8913.740234375,8871.16015625,8888.5400390625,8888.5068359375,2584100
2014-04-07,8844.91015625,8876.4404296875,8828.58984375,8876.4404296875,8876.4072265625,2350400
2014-04-08,8878.8798828125,8899.1201171875,8860.7001953125,8888.25,8888.216796875,2079300
2014-04-09,8912.3896484375,8936.5703125,8912.3896484375,8930.5703125,8930.537109375,2341700
2014-04-10,8964.33984375,8978.51953125,8898.2998046875,8948.099609375,8948.06640625,2782700
2014-04-11,8900.1298828125,8909.9697265625,8848.240234375,8908.0498046875,8908.0166015625,2296800
2014-04-14,8897.23046875,8899.509765625,8852.66015625,8857.419921875,8857.3876953125,1785900
2014-04-15,8898.650390625,8918.9404296875,8889.4404296875,8916.7099609375,8916.6767578125,2081400
2014-04-16,8921.0703125,8968.5595703125,8894.2900390625,8923.8203125,8923.787109375,2175300
2014-04-17,8942.23046875,8962.66015625,8921.5595703125,8944.16015625,8944.126953125,2287200
2014-04-18,8994.76953125,9002.7001953125,8945.5595703125,8966.66015625,8966.626953125,1853200
2014-04-21,8961.51953125,8965.580078125,8938.4697265625,8951.1904296875,8951.1572265625,1811600
2014-04-22,8956.2197265625,8989.0595703125,8955.1904296875,8974.7099609375,8974.6767578125,2187000
2014-04-23,9009.58984375,9022.2802734375,8947.8603515625,8956.919921875,8956.88671875,2615700
2014-04-24,8968.8203125,8971.9404296875,8926.5498046875,8945.4501953125,8945.4169921875,2391300
2014-04-25,8945.8095703125,8951.0595703125,8749.509765625,8774.1201171875,8774.087890625,3379600
2014-04-28,8680.1396484375,8825.9296875,8671.650390625,8809.7099609375,8809.677734375,2347800
2014-04-29,8845.599609375,8884.48046875,8833.3701171875,8872.1103515625,8872.078125,2084300
2014-04-30,8885.7001953125,8890.08984375,8791.4404296875,8791.4404296875,8791.408203125,2414300
2014-05-02,8846.8603515625,8875.900390625,8839.919921875,8867.3203125,8867.2880859375,2118600
2014-05-05,8895.8701171875,8911.080078125,8844.4501953125,8870.4296875,8870.3974609375,1935700
2014-05-06,8888.4501953125,8927.3896484375,8853.7197265625,8912.3896484375,8912.3564453125,2300600
2014-05-07,8903.7197265625,8911.0302734375,8856.98046875,8893.2197265625,8893.1865234375,2352500
2014-05-08,8925.2099609375,8941.4599609375,8891.740234375,8930.900390625,8930.8671875,2466100
2014-05-09,8943.1396484375,8945.6298828125,8878.3203125,8889.6904296875,8889.6572265625,2428800
2014-05-12,8893.7197265625,8898.3095703125,8803.4296875,8808.6103515625,8808.578125,2068600
2014-05-13,8865.6103515625,8886.66015625,8809.0595703125,8817.9404296875,8817.908203125,2167800
2014-05-14,8842.0498046875,8875.16015625,8812.1904296875,8875.16015625,8875.126953125,2097100
2014-05-15,8852.919921875,8880.650390625,8839.4404296875,8880.650390625,8880.6171875,1708000
2014-05-16,8857.1201171875,8896.7197265625,8816.919921875,8888.4501953125,8888.4169921875,1797600
2014-05-19,8901.5400390625,8912.349609375,8877.4599609375,8899.900390625,8899.8671875,1798700
2014-05-20,8922.080078125,8930.7900390625,8887.7900390625,8887.7900390625,8887.7568359375,1739900
2014-05-21,8894.16015625,8905.0400390625,8848.5302734375,8862.419921875,8862.3876953125,1651800
2014-05-22,8899.8203125,8969.6298828125,8899.8203125,8969.6298828125,8969.5966796875,2030100
2014-05-23,8960.7900390625,9008.2197265625,8960.7900390625,9008.2197265625,9008.1865234375,2229400
2014-05-26,9040.490234375,9053.75,9026.76953125,9036.1201171875,9036.0869140625,2254800
2014-05-27,9045.080078125,9059.1904296875,9035.6904296875,9055.2900390625,9055.255859375,2064100
2014-05-28,9072.0400390625,9125.1396484375,9069.8896484375,9121.7099609375,9121.67578125,2500300
2014-05-29,9123.4599609375,9131.66015625,9093.5703125,9109.0,9108.9658203125,2347400
2014-05-30,9130.66015625,9139.5703125,9075.91015625,9075.91015625,9075.8759765625,3481800
2014-06-03,9106.6103515625,9128.33984375,9070.4501953125,9123.4599609375,9123.42578125,2367700
2014-06-04,9135.009765625,9140.5498046875,9114.1796875,9119.9599609375,9119.92578125,2575200
2014-06-05,9127.5595703125,9140.7197265625,9094.1298828125,9140.7197265625,9140.685546875,2772700
2014-06-06,9167.830078125,9174.76953125,9122.5595703125,9134.4599609375,9134.42578125,2858700
2014-06-09,9153.9296875,9166.580078125,9138.9296875,9162.740234375,9162.7060546875,2464400
2014-06-10,9181.900390625,9222.3701171875,9171.75,9222.3701171875,9222.3359375,2518700
2014-06-11,9218.5,9229.7998046875,9204.759765625,9229.7998046875,9229.765625,2437300
2014-06-12,9209.990234375,9220.8896484375,9186.7900390625,9204.650390625,9204.6162109375,2618000
2014-06-13,9192.73046875,9207.740234375,9171.509765625,9196.3896484375,9196.35546875,2357800
2014-06-16,9196.23046875,9214.1904296875,9179.5595703125,9202.9296875,9202.8955078125,2374500
2014-06-17,9223.01953125,9249.8701171875,9200.8603515625,9240.599609375,9240.5654296875,2507800
2014-06-18,9257.650390625,9316.6396484375,9204.349609375,9279.9296875,9279.8955078125,3014200
2014-06-19,9288.6904296875,9324.400390625,9283.3798828125,9316.8095703125,9316.775390625,2202700
2014-06-20,9330.349609375,9339.830078125,9273.7900390625,9273.7900390625,9273.755859375,2242200
2014-06-23,9293.0595703125,9302.650390625,9225.73046875,9228.349609375,9228.3154296875,2702500
2014-06-24,9232.349609375,9276.240234375,9232.349609375,9246.2001953125,9246.166015625,1913700
2014-06-25,9250.1298828125,9255.8701171875,9229.7998046875,9242.16015625,9242.1259765625,1987600
2014-06-26,9273.3603515625,9320.9404296875,9271.349609375,9320.9404296875,9320.90625,2767400
2014-06-27,9316.8896484375,9330.9501953125,9303.5703125,9306.830078125,9306.7958984375,2252200
2014-06-30,9332.4404296875,9393.0703125,9327.8896484375,9393.0703125,9393.0361328125,2580300
2014-07-01,9393.0703125,9463.0595703125,9374.2802734375,9441.919921875,9441.8857421875,3004800
2014-07-02,9482.0,9547.0498046875,9421.8701171875,9484.9599609375,9484.9248046875,4105500
2014-07-03,9468.7802734375,9538.650390625,9449.7802734375,9526.23046875,9526.1953125,2908200
2014-07-04,9525.9296875,9550.1103515625,9482.9404296875,9510.0498046875,9510.0146484375,2889200
2014-07-07,9497.26953125,9520.2001953125,9454.669921875,9520.2001953125,9520.1650390625,2805800
2014-07-08,9515.1796875,9540.5703125,9499.169921875,9530.98046875,9530.9453125,2811300
2014-07-09,9510.0,9522.990234375,9478.759765625,9489.98046875,9489.9453125,2679700
2014-07-10,9512.8896484375,9568.75,9512.8896484375,9565.1201171875,9565.083984375,3202100
2014-07-11,9561.7099609375,9591.26953125,9478.0703125,9495.83984375,9495.8046875,3371800
2014-07-14,9497.8095703125,9545.990234375,9488.1201171875,9520.2998046875,9520.2646484375,2798700
2014-07-15,9558.419921875,9593.6796875,9547.9404296875,9569.169921875,9569.1337890625,2960700
2014-07-16,9570.330078125,9574.1298828125,9471.650390625,9484.73046875,9484.6953125,3060700
2014-07-17,9420.1103515625,9461.8603515625,9373.8701171875,9408.240234375,9408.2060546875,2920100
2014-07-18,9335.3798828125,9421.33984375,9335.3798828125,9400.9697265625,9400.935546875,2324700
2014-07-21,9453.7802734375,9480.1396484375,9426.2998046875,9440.9697265625,9440.935546875,2228000
2014-07-22,9453.23046875,9499.3603515625,9418.740234375,9499.3603515625,9499.3251953125,2277700
2014-07-23,9453.23046875,9499.3603515625,9418.740234375,9499.3603515625,9499.3251953125,2277700
2014-07-24,9508.259765625,9538.0703125,9483.51953125,9527.5400390625,9527.5048828125,2684600
2014-07-25,9519.990234375,9528.7001953125,9412.48046875,9439.2900390625,9439.255859375,2532200
2014-07-28,9415.900390625,9460.4296875,9385.5595703125,9420.1796875,9420.1455078125,2509800
2014-07-29,9457.7998046875,9483.75,9357.3203125,9391.8798828125,9391.845703125,3528000
2014-07-30,9409.6201171875,9456.0302734375,9398.8203125,9447.01953125,9446.9853515625,2519700
2014-07-31,9436.0400390625,9438.9697265625,9313.8701171875,9315.849609375,9315.8154296875,2521900
2014-08-01,9223.75,9274.6396484375,9201.830078125,9266.509765625,9266.4755859375,2400600
2014-08-04,9280.2900390625,9330.1904296875,9258.1796875,9330.1904296875,9330.15625,2281900
2014-08-05,9316.8203125,9316.8203125,9141.4404296875,9141.4404296875,9141.40625,2611000
2014-08-06,9148.3603515625,9163.8095703125,9070.08984375,9143.9697265625,9143.935546875,2616100
2014-08-07,9162.650390625,9172.8798828125,9108.849609375,9131.4404296875,9131.40625,1910100
2014-08-08,9120.2001953125,9120.2001953125,9014.8896484375,9085.9599609375,9085.92578125,2139900
2014-08-11,9109.830078125,9184.9599609375,9107.2099609375,9172.91015625,9172.8759765625,1921900
2014-08-12,9188.849609375,9198.099609375,9146.98046875,9163.1201171875,9163.0859375,1930900
2014-08-13,9155.01953125,9231.66015625,9147.1396484375,9231.3095703125,9231.275390625,2033400
2014-08-14,9276.41015625,9282.009765625,9218.5498046875,9230.6103515625,9230.576171875,2183500
2014-08-15,9243.669921875,9243.669921875,9172.91015625,9206.8095703125,9206.775390625,1924300
2014-08-18,9222.73046875,9222.73046875,9128.66015625,9141.3095703125,9141.275390625,1992200
2014-08-19,9188.6298828125,9255.08984375,9188.6298828125,9243.7802734375,9243.74609375,1977100
2014-08-20,9278.150390625,9294.490234375,9249.3095703125,9288.0498046875,9288.015625,2122000
2014-08-21,9286.8203125,9289.01953125,9217.9697265625,9253.3798828125,9253.345703125,2038000
2014-08-22,9273.0703125,9380.599609375,9271.8701171875,9380.099609375,9380.0654296875,2488700
2014-08-25,9393.240234375,9409.349609375,9369.240234375,9390.6201171875,9390.5859375,1912300
2014-08-26,9394.2802734375,9418.76953125,9386.490234375,9393.9599609375,9393.92578125,1984100
2014-08-27,9426.2900390625,9491.75,9426.2900390625,9485.58984375,9485.5546875,2940500
2014-08-28,9499.2197265625,9502.419921875,9453.490234375,9478.3701171875,9478.3349609375,2707500
2014-08-29,9459.8095703125,9470.150390625,9425.349609375,9436.26953125,9436.2353515625,2271500
2014-09-01,9474.41015625,9532.66015625,9472.9599609375,9513.0595703125,9513.0244140625,2065000
2014-09-02,9503.650390625,9503.650390625,9388.1298828125,9399.7197265625,9399.685546875,2082900
2014-09-03,9434.8798828125,9455.7802734375,9396.7900390625,9450.349609375,9450.3154296875,1948400
2014-09-04,9439.759765625,9439.759765625,9389.2900390625,9428.8896484375,9428.85546875,1708100
2014-09-05,9446.4501953125,9451.3896484375,9365.7001953125,9407.9404296875,9407.90625,1650700
2014-09-09,9452.1396484375,9465.9296875,9426.990234375,9434.76953125,9434.7353515625,1868600
2014-09-10,9410.6201171875,9410.6201171875,9309.0498046875,9357.6103515625,9357.576171875,1839600
2014-09-11,9376.3798828125,9381.0498046875,9322.9501953125,9322.9501953125,9322.916015625,1702100
2014-09-12,9324.740234375,9333.2802734375,9223.1796875,9223.1796875,9223.1455078125,1793200
2014-09-15,9206.41015625,9242.23046875,9175.6103515625,9217.4599609375,9217.42578125,1482600
2014-09-16,9218.849609375,9219.419921875,9133.400390625,9133.400390625,9133.3662109375,1719500
2014-09-17,9171.0400390625,9252.3798828125,9159.849609375,9195.169921875,9195.1357421875,1884000
2014-09-18,9211.7998046875,9237.8798828125,9201.91015625,9237.0302734375,9236.99609375,1554700
2014-09-19,9268.4404296875,9289.2197265625,9235.4404296875,9240.4501953125,9240.416015625,1815800
2014-09-22,9220.5400390625,9220.5400390625,9106.26953125,9134.650390625,9134.6162109375,1780200
2014-09-23,9134.2900390625,9147.2099609375,9084.900390625,9084.900390625,9084.8662109375,1642800
2014-09-24,9071.7998046875,9123.1103515625,9071.7998046875,9098.490234375,9098.4560546875,1582000
2014-09-25,9126.759765625,9149.41015625,8982.509765625,9011.58984375,9011.556640625,2039500
2014-09-26,8957.5595703125,9001.98046875,8913.509765625,8989.8203125,8989.787109375,1705600
2014-09-29,9018.4599609375,9018.4599609375,8948.08984375,8960.759765625,8960.7265625,1713100
2014-09-30,8954.580078125,8998.830078125,8860.169921875,8966.919921875,8966.88671875,2295900
2014-10-01,8958.8701171875,9014.259765625,8918.9599609375,8990.259765625,8990.2265625,1648000
2014-10-02,8959.3701171875,9010.26953125,8913.009765625,8975.1904296875,8975.1572265625,1825200
2014-10-03,9010.2998046875,9113.7998046875,8998.26953125,9106.2802734375,9106.24609375,1873800
2014-10-06,9118.2802734375,9122.5400390625,9065.33984375,9095.1396484375,9095.10546875,1626000
2014-10-07,9065.669921875,9074.7998046875,8993.4501953125,9040.8095703125,9040.7763671875,1569500
2014-10-08,8989.990234375,9038.6103515625,8955.1796875,8955.1796875,8955.146484375,1558600
2014-10-09,9021.3095703125,9054.669921875,8946.16015625,8966.4404296875,8966.4072265625,1777200
2014-10-13,8767.419921875,8795.76953125,8711.3896484375,8711.3896484375,8711.357421875,2328700
2014-10-14,8691.830078125,8768.3896484375,8684.1904296875,8768.3896484375,8768.357421875,1735500
2014-10-15,8769.3896484375,8776.91015625,8635.41015625,8655.509765625,8655.4775390625,2304300
2014-10-16,8602.650390625,8676.4599609375,8501.2900390625,8633.6904296875,8633.658203125,2514700
2014-10-17,8688.7099609375,8699.76953125,8512.8798828125,8512.8798828125,8512.84765625,2655100
2014-10-20,8617.080078125,8679.849609375,8611.169921875,8663.1396484375,8663.107421875,1747800
2014-10-21,8676.3203125,8676.3203125,8636.669921875,8654.6396484375,8654.607421875,1380900
2014-10-22,8744.91015625,8775.349609375,8729.76953125,8748.830078125,8748.7978515625,1911300
2014-10-23,8735.3798828125,8751.669921875,8714.8798828125,8731.0703125,8731.0380859375,1442500
2014-10-24,8740.2802734375,8750.419921875,8629.240234375,8646.009765625,8645.9775390625,1539700
2014-10-27,8671.509765625,8689.669921875,8607.23046875,8627.7802734375,8627.748046875,1503400
2014-10-28,8692.51953125,8788.2802734375,8692.51953125,8773.5498046875,8773.517578125,1851800
2014-10-29,8821.849609375,8903.6796875,8821.849609375,8903.6796875,8903.646484375,2169000
2014-10-30,8890.1904296875,8892.990234375,8842.7998046875,8888.0703125,8888.037109375,1969100
2014-10-31,8909.33984375,8974.759765625,8885.2099609375,8974.759765625,8974.7265625,2025800
2014-11-03,9009.3798828125,9029.7099609375,8965.5,9004.8603515625,9004.8271484375,2063400
2014-11-04,9030.9599609375,9046.2197265625,8980.9599609375,8989.1796875,8989.146484375,1704900
2014-11-05,8997.759765625,9013.0595703125,8941.1796875,8962.599609375,8962.56640625,1633400
2014-11-06,8968.7900390625,8979.9697265625,8887.3603515625,8891.01953125,8890.986328125,1597400
2014-11-07,8881.1904296875,8925.6201171875,8867.7802734375,8912.6201171875,8912.5869140625,1492600
2014-11-10,8937.58984375,9062.8896484375,8937.58984375,9049.98046875,9049.947265625,1844200
2014-11-11,9067.5400390625,9069.4404296875,9021.5400390625,9034.1396484375,9034.1064453125,1788700
2014-11-12,9030.1298828125,9030.1298828125,8894.1103515625,8918.9501953125,8918.9169921875,1688500
2014-11-13,8947.9697265625,8980.669921875,8927.08984375,8980.669921875,8980.63671875,1337100
2014-11-14,8992.400390625,8996.3798828125,8950.23046875,8982.8798828125,8982.8466796875,1670000
2014-11-17,9003.3701171875,9024.0,8878.3798828125,8884.3896484375,8884.3564453125,1620300
2014-11-18,8916.080078125,8944.259765625,8828.150390625,8859.0703125,8859.0380859375,1875200
2014-11-19,8896.16015625,8988.6396484375,8879.2900390625,8963.240234375,8963.20703125,1933300
2014-11-20,8984.9296875,9078.8701171875,8984.9296875,9078.8701171875,9078.8359375,1984700
2014-11-21,9104.33984375,9111.1796875,9071.8603515625,9091.5302734375,9091.49609375,1711900
2014-11-24,9144.419921875,9165.7099609375,9104.5400390625,9122.330078125,9122.2958984375,1688500
2014-11-25,9125.26953125,9153.5498046875,9098.3203125,9116.240234375,9116.2060546875,1863300
2014-11-26,9125.080078125,9146.0400390625,9112.1904296875,9122.3896484375,9122.35546875,1572900
2014-11-27,9153.490234375,9217.73046875,9153.490234375,9165.3095703125,9165.275390625,1657900
2014-11-28,9163.1904296875,9201.7998046875,9158.2802734375,9187.150390625,9187.1162109375,1671500
2014-12-01,9038.41015625,9164.5400390625,8998.5498046875,9117.7099609375,9117.67578125,2000200
2014-12-02,9098.3603515625,9104.83984375,9009.6904296875,9034.7900390625,9034.7568359375,2121500
2014-12-03,9073.4697265625,9188.3203125,9045.2001953125,9175.259765625,9175.2255859375,2695800
2014-12-04,9212.849609375,9251.849609375,9195.150390625,9225.1103515625,9225.076171875,2423500
2014-12-05,9220.25,9240.509765625,9192.2900390625,9206.5703125,9206.5361328125,2074700
2014-12-08,9231.240234375,9241.6298828125,9174.509765625,9187.2900390625,9187.255859375,2002500
2014-12-09,9163.4296875,9177.1396484375,9127.1201171875,9128.900390625,9128.8662109375,1841800
2014-12-10,9115.330078125,9140.490234375,9015.51953125,9032.16015625,9032.126953125,2150000
2014-12-11,9003.83984375,9046.400390625,8971.5302734375,9013.0703125,9013.037109375,1673000
2014-12-12,9041.5400390625,9084.26953125,9022.5595703125,9027.330078125,9027.296875,1621300
2014-12-15,8987.9501953125,8997.080078125,8943.0400390625,8985.6298828125,8985.5966796875,1671300
2014-12-16,8967.8203125,9031.0703125,8950.91015625,8950.91015625,8950.876953125,1836200
2014-12-17,8961.6396484375,8972.1201171875,8826.0302734375,8828.3603515625,8828.328125,2319700
2014-12-18,8912.7802734375,8946.419921875,8876.8798828125,8878.6298828125,8878.5966796875,1975300
2014-12-19,8981.849609375,9035.76953125,8953.169921875,8999.51953125,8999.486328125,2477900
2014-12-22,9032.419921875,9099.849609375,9024.009765625,9095.0,9094.9658203125,1954900
2014-12-23,9123.7802734375,9138.150390625,9093.4296875,9097.7099609375,9097.67578125,1867800
2014-12-24,9096.48046875,9186.1796875,9096.48046875,9186.1796875,9186.1455078125,2610200
2014-12-25,9186.830078125,9198.0400390625,9153.76953125,9158.7001953125,9158.666015625,1831400
2014-12-26,9171.91015625,9214.0703125,9158.3896484375,9214.0703125,9214.0361328125,1649700
2014-12-29,9216.4296875,9313.330078125,9216.4296875,9286.2802734375,9286.24609375,2137000
2014-12-30,9299.099609375,9338.0595703125,9262.7001953125,9268.4296875,9268.3955078125,1891600
2014-12-31,9260.4599609375,9307.259765625,9252.3095703125,9307.259765625,9307.2255859375,1578600
2015-01-05,9292.3095703125,9292.3095703125,9182.01953125,9274.1103515625,9274.076171875,2311000
2015-01-06,9209.9296875,9209.9296875,9043.4404296875,9048.33984375,9048.306640625,2725800
2015-01-07,9051.9404296875,9108.66015625,9050.5400390625,9080.08984375,9080.0556640625,2384100
2015-01-08,9154.0302734375,9246.6201171875,9154.0302734375,9238.0302734375,9237.99609375,2657600
2015-01-09,9247.400390625,9284.5703125,9215.580078125,9215.580078125,9215.5458984375,2398800
2015-01-12,9198.01953125,9229.650390625,9178.2998046875,9178.2998046875,9178.265625,2205700
2015-01-13,9162.76953125,9253.8203125,9161.7099609375,9231.7998046875,9231.765625,2324800
2015-01-14,9235.900390625,9242.2001953125,9161.7099609375,9180.23046875,9180.1962890625,2271500
2015-01-15,9197.3203125,9219.4296875,9149.099609375,9165.08984375,9165.0556640625,2210200
2015-01-16,9245.76953125,9256.8603515625,9109.4599609375,9138.2900390625,9138.255859375,2591100
2015-01-19,9183.759765625,9247.08984375,9151.8203125,9174.0595703125,9174.025390625,1893500
2015-01-20,9188.759765625,9259.3095703125,9177.48046875,9251.6904296875,9251.65625,1795000
2015-01-21,9283.7900390625,9319.7099609375,9275.6796875,9319.7099609375,9319.67578125,2174400
2015-01-22,9336.8095703125,9386.5595703125,9336.8095703125,9369.509765625,9369.4755859375,2387200
2015-01-23,9422.0,9471.7998046875,9422.0,9470.9404296875,9470.9052734375,2647100
2015-01-26,9474.5595703125,9478.5302734375,9436.4697265625,9477.669921875,9477.634765625,1906500
2015-01-27,9505.5595703125,9523.73046875,9471.1904296875,9521.58984375,9521.5546875,1875400
2015-01-28,9503.2001953125,9515.2900390625,9471.3095703125,9510.919921875,9510.884765625,1784400
2015-01-29,9479.3603515625,9482.1298828125,9403.75,9426.900390625,9426.8662109375,1849600
2015-01-30,9452.849609375,9466.650390625,9361.91015625,9361.91015625,9361.8759765625,2041700
2015-02-02,9368.830078125,9410.4296875,9352.1904296875,9386.990234375,9386.9560546875,1650800
2015-02-03,9394.4697265625,9460.169921875,9394.4697265625,9448.73046875,9448.6962890625,1649300
2015-02-04,9477.51953125,9533.8798828125,9477.51953125,9513.919921875,9513.884765625,2134800
2015-02-05,9511.0595703125,9517.419921875,9472.419921875,9512.0498046875,9512.0146484375,1523200
2015-02-06,9521.8798828125,9521.8798828125,9448.650390625,9456.1796875,9456.14453125,1533300
2015-02-09,9465.1201171875,9465.1201171875,9413.1796875,9421.5,9421.4658203125,1425200
2015-02-10,9405.58984375,9435.0703125,9390.1298828125,9393.7001953125,9393.666015625,1631400
2015-02-11,9430.169921875,9488.7197265625,9430.169921875,9462.2197265625,9462.1845703125,1909200
2015-02-12,9496.3896484375,9500.349609375,9447.1904296875,9496.3095703125,9496.2744140625,1563800
2015-02-13,9500.0400390625,9542.08984375,9499.9697265625,9529.509765625,9529.474609375,1601700
2015-02-24,9582.3896484375,9638.48046875,9582.3896484375,9629.3701171875,9629.333984375,2332200
2015-02-25,9655.7197265625,9699.5400390625,9653.76953125,9699.5400390625,9699.5029296875,2209800
2015-02-26,9687.48046875,9688.0703125,9610.58984375,9622.099609375,9622.0634765625,2117000
2015-03-02,9665.1103515625,9690.4296875,9588.3603515625,9601.3603515625,9601.32421875,2202800
2015-03-03,9628.0595703125,9642.9501953125,9571.6396484375,9605.76953125,9605.7333984375,1882000
2015-03-04,9596.240234375,9635.1796875,9580.7802734375,9621.73046875,9621.6943359375,1910300
2015-03-05,9627.0400390625,9631.0400390625,9564.4404296875,9595.08984375,9595.0537109375,1921600
2015-03-06,9587.58984375,9645.76953125,9574.5498046875,9645.76953125,9645.7333984375,2120500
2015-03-09,9617.0400390625,9617.0400390625,9549.759765625,9562.98046875,9562.9443359375,1785400
2015-03-10,9566.25,9583.7802734375,9520.330078125,9536.5302734375,9536.4951171875,2012200
2015-03-11,9503.2802734375,9561.8095703125,9472.5400390625,9523.1796875,9523.14453125,2230500
2015-03-12,9537.23046875,9608.01953125,9530.740234375,9596.0,9595.9638671875,2358800
2015-03-13,9608.4404296875,9633.509765625,9579.349609375,9579.349609375,9579.3134765625,1941300
2015-03-16,9583.4501953125,9590.759765625,9512.91015625,9512.91015625,9512.875,1773200
2015-03-17,9555.099609375,9629.7998046875,9539.4404296875,9539.4404296875,9539.4052734375,2021100
2015-03-18,9563.740234375,9653.4296875,9561.5,9653.4296875,9653.3935546875,2195500
2015-03-19,9668.009765625,9745.58984375,9668.009765625,9736.73046875,9736.693359375,2389700
2015-03-20,9706.349609375,9749.6904296875,9705.3203125,9749.6904296875,9749.6533203125,2580300
2015-03-23,9759.8798828125,9775.6298828125,9729.8095703125,9758.08984375,9758.052734375,2206800
2015-03-24,9759.9599609375,9768.7099609375,9701.330078125,9731.66015625,9731.623046875,1945600
2015-03-25,9739.25,9743.580078125,9653.4697265625,9667.830078125,9667.7939453125,1966300
2015-03-26,9579.6298828125,9619.1201171875,9540.0302734375,9619.1201171875,9619.083984375,2194600
2015-03-27,9593.0703125,9608.4404296875,9503.7197265625,9503.7197265625,9503.6845703125,2251300
2015-03-30,9533.3798828125,9556.25,9503.5302734375,9521.8701171875,9521.8349609375,1783800
2015-03-31,9568.3798828125,9594.75,9527.8701171875,9586.4404296875,9586.404296875,2184800
2015-04-01,9575.1103515625,9575.1103515625,9503.5302734375,9507.66015625,9507.625,1788200
2015-04-02,9535.98046875,9628.9501953125,9535.98046875,9600.3203125,9600.2841796875,1860500
2015-04-07,9619.9697265625,9653.9697265625,9613.330078125,9641.900390625,9641.8642578125,2011600
2015-04-08,9646.0703125,9654.669921875,9562.0,9571.9697265625,9571.93359375,1983700
2015-04-09,9597.2099609375,9663.0498046875,9559.7099609375,9568.0400390625,9568.00390625,2165100
2015-04-10,9626.8798828125,9648.33984375,9582.83984375,9617.7001953125,9617.6640625,2002700
2015-04-13,9622.6396484375,9666.51953125,9622.58984375,9666.51953125,9666.4833984375,1855700
2015-04-14,9646.2802734375,9664.099609375,9631.1904296875,9642.2197265625,9642.18359375,2034000
