,Date,Open,High,Low,Close,Volume,TB_label,MA5,MA10,MA20,MA60,RSI14,DIF,MACD_signal,MACD_his
275,2014-01-17,8628.490234375,8628.8603515625,8580.490234375,8596.0,2288800,2,0.00128130460104834,0.0049411324286169084,0.006937406982407505,0.024869161618118855,56.61368485960634,51.50623116138922,51.741763448420635,-0.23553228703141116
276,2014-01-20,8595.58984375,8636.2099609375,8584.5,8621.5595703125,2277900,2,0.0029650398092443083,0.006499000988568571,0.008672924530086227,0.027355255685235138,49.76507967663187,52.69099445546817,51.93160964983014,0.7593848056380281
277,2014-01-21,8639.7099609375,8650.1396484375,8599.900390625,8599.900390625,2478200,2,-0.0007579957476803081,0.0029447835851989903,0.005295396386912896,0.024383565487838318,48.576485182896754,51.290962822418805,51.803480284347884,-0.5125174619290789
278,2014-01-22,8598.98046875,8633.5703125,8596.990234375,8625.2998046875,2141700,2,0.0016636655982247158,0.0050947382661315575,0.007235369523844747,0.02699245929400901,51.476344144339585,51.63572362974628,51.769928953427566,-0.1342053236812859
279,2014-01-23,8644.5595703125,8647.8701171875,8595.099609375,8595.099609375,2056700,2,-0.0014489876827197144,0.0006378291897021765,0.002962965419329963,0.023132570528619605,56.12598650250214,48.90826168885178,51.197595500512406,-2.289333811660626
280,2014-01-24,8581.490234375,8608.6396484375,8577.1396484375,8598.3095703125,1936800,2,-0.001129667818260121,0.00020853513152398954,0.0026798637431537553,0.023213726243865387,63.92267623439458,46.47006746021543,50.252089892453014,-3.782022432237582
281,2014-01-27,8519.48046875,8519.48046875,8442.1904296875,8462.5703125,2605100,2,-0.013253556202085263,-0.014393358784314494,-0.012732012343982966,0.006911956173542173,44.78146360459515,33.20202500589767,46.842076915141945,-13.640051909244278
282,2014-02-05,8290.169921875,8313.830078125,8230.4599609375,8264.48046875,3156100,1,-0.02875392115722456,-0.03427375391081152,-0.03381875480281923,-0.016482730917698734,26.893914766482453,6.626425575808753,38.79894664727531,-32.172521071466555
283,2014-02-06,8286.16015625,8333.5595703125,8284.76953125,8311.009765625,2451100,1,-0.016016986925085602,-0.025516890412778964,-0.02666943057328665,-0.01104123742877257,33.98944288008549,-10.558689048344604,28.927419508151328,-39.486108556495935
284,2014-02-07,8383.990234375,8409.0302734375,8356.9296875,8387.349609375,2427200,0,-0.00206958546871638,-0.013967328379760457,-0.01643203946939538,-0.002165808081579388,39.823979934608325,-17.812695146487386,19.579396577223584,-37.39209172371097
285,2014-02-10,8416.419921875,8447.01953125,8391.9501953125,8391.9501953125,2048200,0,0.003405060094728762,-0.011054143946005086,-0.014999711578725783,-0.0018327083118388702,36.9077248180324,-22.926041272283328,11.0783090073222,-34.00435027960553
286,2014-02-11,8413.8603515625,8439.330078125,8401.5400390625,8430.5595703125,1955500,0,0.008793709891685597,-0.004263002118398141,-0.010064476871876017,0.0023602821610082636,41.43024305249102,-23.591008564317235,4.144445492994313,-27.73545405731155
287,2014-02-12,8471.509765625,8510.8701171875,8471.509765625,8510.8701171875,2388700,0,0.012433730731898398,0.00628065566576157,-0.000625840776093391,0.011250990251777,43.56107785416815,-17.43661158013674,-0.17176592163189808,-17.264845658504843
288,2014-02-13,8506.2197265625,8511.01953125,8467.7001953125,8467.7001953125,2100200,0,0.003557166980949821,0.0030455205567288283,-0.005179199368843787,0.005579066673359418,40.314898745120644,-15.859837208425233,-3.309380178990565,-12.550457029434668
289,2014-02-14,8524.5400390625,8566.990234375,8508.240234375,8513.6796875,2340800,0,0.0059940945731433255,0.009465636416725333,0.00022853904680444627,0.010220722258311256,44.69172777031911,-10.77585406795697,-4.8026749567838465,-5.973179111173124
290,2014-02-17,8537.830078125,8558.5,8512.599609375,8519.5498046875,1889000,0,0.0036611925144065735,0.011105879812432995,0.000975811605288658,0.010148862114335008,43.250706860814326,-6.201603181487371,-5.082460601724552,-1.1191425797628192
291,2014-02-18,8530.8095703125,8556.23046875,8506.0595703125,8556.23046875,1903400,0,0.005006622785773817,0.014331670009749418,0.005344363674607025,0.013738560172842352,47.16697118442626,0.37897801581857493,-3.990172878215927,4.369150894034502
292,2014-02-19,8565.0595703125,8577.009765625,8543.150390625,8577.009765625,2203700,0,0.0058844562169199765,0.013041712860120252,0.007614998803416332,0.01542740749419336,46.84835467402597,7.187992915238283,-1.7545397195250851,8.942532634763367
293,2014-02-20,8555.26953125,8567.5,8513.080078125,8524.6201171875,2399900,0,-0.001592586604402418,0.00432002493239835,0.0019189687634720352,0.00869876500856339,45.52964072857733,8.26154553469496,0.2486773313189239,8.012868203376037
294,2014-02-21,8571.2900390625,8612.080078125,8571.2900390625,8601.8603515625,2588600,0,0.005377166259952767,0.01086531263375966,0.011058099484121193,0.017041344604262137,50.20588341879723,15.170113485441107,3.2329645621433607,11.937148923297746
295,2014-02-24,8603.6103515625,8612.2099609375,8541.650390625,8560.6103515625,2464800,0,-0.00040353020281266806,0.004027706423605036,0.006418915437816105,0.011245175033266544,56.38415449204914,17.11933209659037,6.010238069032763,11.109094027557607
296,2014-02-25,8581.1396484375,8598.73046875,8564.509765625,8575.6201171875,2395800,0,0.0008958947953574471,0.004079842769869079,0.008455846868793724,0.012103947288973425,76.60410191835909,19.648765792258928,8.737943613677995,10.910822178580933
297,2014-02-26,8569.0400390625,8626.6796875,8563.8701171875,8600.8603515625,2598300,0,0.003283218465417705,0.005975155570801841,0.01141828048691171,0.014258166106003166,75.72015605042002,23.42006426986518,11.674367744915433,11.745696524949746
298,2014-02-27,8626.509765625,8647.900390625,8615.41015625,8639.580078125,2515200,0,0.0051041562902409245,0.008476513357113302,0.01588622889064705,0.018040732829729275,73.98313740784074,29.196643096111075,15.178822815154561,14.017820280956514
299,2014-03-03,8627.150390625,8628.0498046875,8545.240234375,8601.98046875,2549200,0,0.0007271279011410592,0.0030537448526530924,0.011424157079124163,0.013001231767508373,68.79133821805087,30.39032840190339,18.221123932504327,12.169204469399062
300,2014-03-04,8583.580078125,8595.58984375,8554.5400390625,8554.5400390625,2380400,0,-0.004651358016420449,-0.002884990294238374,0.006104986051107397,0.007034757192875517,60.91993173967493,27.19480166183348,20.01585947837016,7.17894218346332
301,2014-03-05,8622.1904296875,8652.2197265625,8622.1904296875,8632.9296875,2453300,0,0.0031317256572738926,0.005353297164912703,0.014308305368951803,0.01581211515315039,60.787244729751414,30.634576864349583,22.139602955566044,8.494973908783539
302,2014-03-06,8660.2900390625,8719.169921875,8660.2900390625,8713.7900390625,2719200,0,0.009877191146194885,0.013156101168671093,0.021113560803393498,0.024725487109232308,70.39026947948965,39.43084386430564,25.597851137313967,13.832992726991677
303,2014-03-07,8754.740234375,8787.6201171875,8698.599609375,8713.9599609375,3139500,0,0.00815877955493392,0.010950288932362506,0.018728297774798834,0.02410033357143324,67.95785808977922,45.886706719094946,29.655622253670167,16.23108446542478
304,2014-03-10,8706.4296875,8712.8798828125,8651.5400390625,8665.240234375,2100000,0,0.0010568559340355227,0.004559414183261664,0.01138971289172857,0.017881653568574806,62.13097718169266,46.535319580749274,33.03156171908599,13.503757861663281
305,2014-03-11,8694.9599609375,8716.3095703125,8684.6298828125,8702.330078125,2194700,0,0.001920417945116412,0.007204441426825059,0.013882274215969033,0.02158489931317408,62.15676396021582,49.471908992805766,36.31963117382995,13.152277818975818
306,2014-03-12,8671.400390625,8684.73046875,8651.990234375,8684.73046875,2232300,0,-0.0012971106630887985,0.0038997053490736366,0.010335858791256989,0.018886886889945064,59.010985779264914,49.80491580147827,39.01668809935961,10.788227702118661
307,2014-03-13,8737.8095703125,8768.66015625,8732.150390625,8747.7900390625,2708000,0,0.005168432035737062,0.009474485825674119,0.01627135305329383,0.02567697822644905,68.34106486460458,54.52863425711621,42.11907733091093,12.409556926205276
308,2014-03-14,8697.73046875,8709.5595703125,8677.8095703125,8687.6298828125,2247300,0,-0.0011398916351790817,0.0019765652042776356,0.007994542860771997,0.01813726743504811,57.25251857968621,52.809043554188975,44.257070575566544,8.55197297862243
309,2014-03-17,8697.259765625,8708.400390625,8662.490234375,8700.099609375,2240400,0,-0.0005073695357757645,0.0022805198366141312,0.008350847477050753,0.019068519490142974,62.39842091283598,51.85470944087865,45.776598348628966,6.078111092249685
310,2014-03-18,8747.3798828125,8759.5498046875,8713.509765625,8731.9404296875,2490300,0,0.0024685720210461813,0.0038970125411300067,0.010797128302906142,0.02205865816542529,63.49078993500363,53.05608337200647,47.23249535330447,5.823588018701997
311,2014-03-19,8745.01953125,8749.7998046875,8682.75,8689.4599609375,2362300,0,-0.0025167095695497826,-0.0016357542386857857,0.005104589872353625,0.016466688375820267,57.425382784596295,50.00394768133083,47.78678581890975,2.2171618624210794
312,2014-03-20,8638.58984375,8638.58984375,8580.400390625,8597.330078125,2381800,1,-0.009671591986314862,-0.010897427463892845,-0.005668873772464459,0.0051341384928655625,46.75004882739141,39.69343536107044,46.168115727341885,-6.474680366271443
313,2014-03-21,8642.8203125,8642.8203125,8562.5703125,8577.169921875,2469800,1,-0.009473170515174696,-0.011661420784630614,-0.008301874546955879,0.0023392040665297553,48.03890995319197,29.554834208602188,42.845459423593944,-13.290625214991756
314,2014-03-24,8540.26953125,8605.3798828125,8508.009765625,8605.3798828125,1978400,1,-0.004036474342224881,-0.007726380268604299,-0.005060463552785051,0.005134023322102949,54.14450848645034,23.525045754149687,38.981376689705094,-15.456330935555407
315,2014-03-25,8589.1904296875,8689.2998046875,8589.1904296875,8689.2998046875,2018100,0,0.006669797225882204,0.002100867545448126,0.0038953757160248774,0.01437945103816755,54.55427686860032,25.227227533378027,36.23054685843968,-11.003319325061653
316,2014-03-26,8741.0302734375,8746.7099609375,8717.7900390625,8737.26953125,2308500,0,0.011107101976149851,0.007022850517565906,0.008495711621593122,0.019327411868297763,52.00343975348433,30.100000818005356,35.00443765035281,-4.904436832347457
317,2014-03-27,8737.5595703125,8780.419921875,8723.8203125,8779.5703125,2333300,0,0.011734904091193524,0.011527760683540958,0.01233416443304651,0.023619306423270404,55.22283635345973,36.949102028833295,35.39337052604891,1.5557315027843828
318,2014-03-28,8779.91015625,8812.41015625,8751.0703125,8774.6396484375,2284900,0,0.006585555320822287,0.009947235575719403,0.01097842586998589,0.02240044349532797,59.36123808170872,41.50080525137491,36.614857471114114,4.8859477802608
319,2014-03-31,8802.9296875,8849.2802734375,8769.9697265625,8849.2802734375,2044700,0,0.009499001392117781,0.016792374945034928,0.018127746583051323,0.03033402182300653,61.81514674221141,50.54824874195401,39.401535725282095,11.146713016671917
320,2014-04-01,8847.33984375,8873.150390625,8826.16015625,8873.150390625,2291600,0,0.007993877290746335,0.01788354367350024,0.019006378091299996,0.03233746311220423,64.99818102105351,58.96482209292844,43.314192998811365,15.650629094117079
321,2014-04-02,8906.51953125,8922.7900390625,8883.1396484375,8905.4501953125,2439600,0,0.007812218703133849,0.019063848798913662,0.021117857980688045,0.03535170922702625,63.1959066239456,67.46366230488275,48.14408686002564,19.319575444857108
322,2014-04-03,8902.9404296875,8913.740234375,8871.16015625,8888.5400390625,2584100,0,0.003423707776810116,0.013750613917409622,0.018158850540000545,0.032855151614054515,68.12833960721284,72.00452280080208,52.916174048180935,19.088348752621144
323,2014-04-07,8844.91015625,8876.4404296875,8828.58984375,8876.4404296875,2350400,0,-0.00024011021972009946,0.00892694399789056,0.01582755777144673,0.03092021726248238,65.92205666842429,73.77640166881974,57.0882195723087,16.688182096511042
324,2014-04-08,8878.8798828125,8899.1201171875,8860.7001953125,8888.25,2079300,0,0.0002119864315496472,0.007031453446162838,0.015882716209331616,0.03174116677202504,64.64309173511228,75.26594312403358,60.72376428265368,14.5421788413799
325,2014-04-09,8912.3896484375,8936.5703125,8912.3896484375,8930.5703125,2341700,0,0.003677305918764258,0.009067947200023406,0.01939008988712785,0.03588404960599668,72.59401475537953,78.95121058183213,64.36925354248937,14.581957039342754
326,2014-04-10,8964.33984375,8978.51953125,8898.2998046875,8948.099609375,2782700,0,0.00468422983120474,0.008645816430339386,0.019858013757194516,0.037019003143158084,88.21262761018413,82.33714796379172,67.96283242674986,14.374315537041866
327,2014-04-11,8900.1298828125,8909.9697265625,8848.240234375,8908.0498046875,2296800,0,-0.0002505225485200017,0.0026792067112292443,0.014366944706258638,0.03158896952078238,84.54868227582986,80.85677661602494,70.54162126460487,10.315155351420074
328,2014-04-14,8897.23046875,8899.509765625,8852.66015625,8857.419921875,1785900,0,-0.005508126579304469,-0.003947717368883416,0.007627598177222339,0.025129458696262926,75.1396326983057,74.7366457161661,71.38062615491711,3.356019561248985
329,2014-04-15,8898.650390625,8918.9404296875,8889.4404296875,8916.7099609375,2081400,0,0.0005094201639217441,0.0019599246141479,0.013124224206860303,0.031191814161148967,73.8550267368723,73.81966142392776,71.86843320871924,1.9512282152085163
330,2014-04-16,8921.0703125,8968.5595703125,8894.2900390625,8923.8203125,2175300,0,0.0014589443776196122,0.0021882884884755946,0.01282804703981906,0.031230037568739225,71.4036974789916,72.82718426634528,72.06018342024446,0.767000846100828
331,2014-04-17,8942.23046875,8962.66015625,8921.5595703125,8944.16015625,2287200,0,0.0038303032896292956,0.00403606532468801,0.013671413431199906,0.03282865109228042,69.88616251575176,72.84221466406598,72.21658966900877,0.6256249950572084
332,2014-04-18,8994.76953125,9002.7001953125,8945.5595703125,8966.66015625,1853200,2,0.005033321270268608,0.005679899868592588,0.014099035503886899,0.03459349971173318,72.25553646494761,73.81875170314379,72.53702207583578,1.2817296273080103
333,2014-04-21,8961.51953125,8965.580078125,8938.4697265625,8951.1904296875,1811600,0,0.0011948120084231731,0.0031038700960636448,0.010212838266439045,0.03211658614352943,63.689192521814874,72.50855322788448,72.53132830624553,-0.022775078361050305
334,2014-04-22,8956.2197265625,8989.0595703125,8955.1904296875,8974.7099609375,2187000,2,0.0025247413569699094,0.0047660362360709314,0.01076068622732468,0.03410791179950553,63.654960701465065,72.53193807515709,72.53145026002784,0.0004878151292473376
335,2014-04-23,9009.58984375,9022.2802734375,8947.8603515625,8956.919921875,2615700,2,-0.00020183703532130977,0.002478618751790223,0.007239193394102352,0.03134322154370527,57.20121876238232,70.3045363285728,72.08606747373683,-1.7815311451640383
336,2014-04-24,8968.8203125,8971.9404296875,8926.5498046875,8945.4501953125,2391300,0,-0.0015108782734270603,0.0012245903138935331,0.004773257647429833,0.029382705793542893,58.0854889642427,66.84326576055173,71.03750713109982,-4.1942413705480845
337,2014-04-25,8945.8095703125,8951.0595703125,8749.509765625,8774.1201171875,3379600,0,-0.016406968972024653,-0.016477310039145335,-0.014440758470777347,0.009329932369783179,39.991326376603375,49.7023408125533,66.7704738673905,-17.068133054837205
338,2014-04-28,8680.1396484375,8825.9296875,8671.650390625,8809.7099609375,2347800,0,-0.009274671843498802,-0.01195951422342841,-0.010637973699805169,0.013065826505036135,42.65896523585328,38.5455086218135,61.12548081827511,-22.57997219646161
339,2014-04-29,8845.599609375,8884.48046875,8833.3701171875,8872.1103515625,2084300,0,5.0525164503991485e-05,-0.004463119080883338,-0.003757899260902918,0.019700141830838774,44.73351292098553,34.342944663292656,55.76897358727862,-21.426028923985967
340,2014-04-30,8885.7001953125,8890.08984375,8791.4404296875,8791.4404296875,2414300,0,-0.005331835517810996,-0.012047532198730925,-0.012363174011324007,0.010054816275424443,37.3285728955205,24.22375754150744,49.45993037812438,-25.236172836616944
341,2014-05-02,8846.8603515625,8875.900390625,8839.919921875,8867.3203125,2118600,0,0.005030078063103084,-0.00265920245147098,-0.003625372196724044,0.017983738173840375,46.88607330312013,22.072661330947085,43.98247656868893,-21.909815237741846
342,2014-05-05,8895.8701171875,8911.080078125,8844.4501953125,8870.4296875,1935700,0,0.0031923652715277573,-0.0012284687953389925,-0.003174562622169408,0.017161402536689567,51.07258334621528,20.38383055252052,39.26274736545525,-18.878916812934726
343,2014-05-06,8888.4501953125,8927.3896484375,8853.7197265625,8912.3896484375,2300600,0,0.005602282502151492,0.003934637792026682,0.001338477311169258,0.02079966971543771,49.63333653804714,22.175611521102837,35.845320196584765,-13.669708675481928
344,2014-05-07,8903.7197265625,8911.0302734375,8856.98046875,8893.2197265625,2352500,0,0.0029615297396948623,0.0026956650084184134,-0.0008432259422070822,0.017621303023184876,47.455033648621644,21.797490460636254,33.03575424939507,-11.238263788758815
345,2014-05-08,8925.2099609375,8941.4599609375,8891.740234375,8930.900390625,2466100,0,0.004052730465888738,0.007239586638050039,0.0033883511516363874,0.020883672276844935,48.92813838050851,24.25870225630024,31.280343850776106,-7.0216415944758666
346,2014-05-09,8943.1396484375,8945.6298828125,8878.3203125,8889.6904296875,2428800,0,-0.0010827277144782827,0.003222762131981156,-0.0009137814726587233,0.015284912215856383,43.960781128599955,22.623145357534668,29.548904152127818,-6.9257587945931505
347,2014-05-12,8893.7197265625,8898.3095703125,8803.4296875,8808.6103515625,2068600,1,-0.008816483838706226,-0.006314090899020829,-0.00947264126312865,0.005454980563135295,39.85714047529067,14.615986052431253,26.562320532188508,-11.946334479757255
348,2014-05-13,8865.6103515625,8886.66015625,8809.0595703125,8817.9404296875,2167800,1,-0.0056530702993732125,-0.005353928574343767,-0.008203322574574132,0.005849760248645045,38.61794843434043,8.920286435299204,23.033913712810648,-14.113627277511444
349,2014-05-14,8842.0498046875,8875.16015625,8812.1904296875,8875.16015625,2097100,0,0.0012070452416896,0.0010659044603819837,-0.001534234496879537,0.011681478264979374,44.385399705461836,8.920724621333648,20.21127589451525,-11.290551273181602
350,2014-05-15,8852.919921875,8880.650390625,8839.4404296875,8880.650390625,1708000,0,0.002963499320750394,0.0006782522200553223,-0.0006739071344430172,0.011613311927479608,45.5132253523222,9.25737466456303,18.020495648524808,-8.763120983961777
351,2014-05-16,8857.1201171875,8896.7197265625,8816.919921875,8888.4501953125,1797600,0,0.0038725166136663555,0.0013187329162644753,0.0005174030750561957,0.011863590493505612,60.233812823865904,10.03784131550492,16.42396478192083,-6.38612346641591
352,2014-05-19,8901.5400390625,8912.349609375,8877.4599609375,8899.900390625,1798700,0,0.0030972471047481876,0.002275887664044753,0.0021828368429102833,0.012546764677299182,58.437683293834745,11.448332576179382,15.42883834077254,-3.9805057645931576
353,2014-05-20,8922.080078125,8930.7900390625,8887.7900390625,8887.7900390625,1739900,0,0.0001575223066488274,0.0011894236801028779,0.001176521132819737,0.010473116731232092,51.619266610189996,11.456885062307265,14.634447685079486,-3.1775626227722213
354,2014-05-21,8894.16015625,8905.0400390625,8848.5302734375,8862.419921875,1651800,1,-0.0024113739497919648,-0.0013219684113937847,-0.0010495392960921065,0.007091502128689179,58.27536188981971,9.309195923235166,13.569397332710624,-4.260201409475458
355,2014-05-22,8899.8203125,8969.6298828125,8899.8203125,8969.6298828125,2030100,0,0.007638121907293751,0.010318248948795622,0.0109624901961861,0.018485455219475613,61.11600369242523,16.07280734577762,14.070079335324024,2.0027280104535947
356,2014-05-23,8960.7900390625,9008.2197265625,8960.7900390625,9008.2197265625,2229400,0,0.009257395413920348,0.013312060014890175,0.014952906647121124,0.02203054517012813,63.89934727829036,24.26715930251885,16.10949532876299,8.15766397375586
357,2014-05-26,9040.490234375,9053.75,9026.76953125,9036.1201171875,2254800,0,0.009302547289921227,0.013855844814292724,0.016595966198010247,0.024352907390357458,62.84546910801549,32.636358984553226,19.414868059921037,13.221490924632189
358,2014-05-27,9045.080078125,9059.1904296875,9035.6904296875,9055.2900390625,2064100,0,0.007673216541433131,0.013308205136846543,0.017347255163989824,0.025720418325377623,66.82584098789464,40.350724480624194,23.60203934406167,16.748685136562525
359,2014-05-28,9072.0400390625,9125.1396484375,9069.8896484375,9121.7099609375,2500300,0,0.009240343383902984,0.017932325695633185,0.023374547141475528,0.032231192099464914,68.69396994636423,51.23336102192479,29.128303679634293,22.1050573422905
360,2014-05-29,9123.4599609375,9131.66015625,9093.5703125,9109.0,2347400,0,0.004735463201686066,0.01393021148891748,0.02013137378823102,0.029716101905303865,72.75700981932046,58.161887228536216,34.93502038941468,23.226866839121534
361,2014-05-30,9130.66015625,9139.5703125,9075.91015625,9075.91015625,3481800,0,-0.0004070549333571104,0.008143329789724095,0.01523977396357495,0.025119931221374073,80.80482045949225,60.28776054165064,40.00556841986187,20.282192121788768
362,2014-06-03,9106.6103515625,9128.33984375,9070.4501953125,9123.4599609375,2367700,0,0.0029004861818227624,0.010914733722431638,0.01911647551198375,0.02969655754219204,82.35886721416603,65.05943760772061,45.01634225743363,20.043095350286983
363,2014-06-04,9135.009765625,9140.5498046875,9114.1796875,9119.9599609375,2575200,0,0.0010924197999020637,0.007933976995374872,0.017545864676629868,0.02851605801269787,79.25705122070211,67.77731066395427,49.56853593873775,18.208774725216514
364,2014-06-05,9127.5595703125,9140.7197265625,9094.1298828125,9140.7197265625,2772700,0,0.0029526362454711024,0.007130647808555916,0.018455899866671333,0.029936800002689334,79.98747852093406,70.79035706084505,53.81290016315921,16.97745689768584
365,2014-06-06,9167.830078125,9174.76953125,9122.5595703125,9134.4599609375,2858700,1,0.001706127326785076,0.004616449758270752,0.016605580799279873,0.028396923510435827,78.4674320842562,71.8449237087134,57.419304872270054,14.425618836443341
366,2014-06-09,9153.9296875,9166.580078125,9138.9296875,9162.740234375,2464400,0,0.002897492249083134,0.006017084064781882,0.01820589465353753,0.030656401748611957,79.27469142516544,74.10838179868188,60.757120257552415,13.35126154112946
367,2014-06-10,9181.900390625,9222.3701171875,9171.75,9222.3701171875,2518700,0,0.007243310946041222,0.010497721414233512,0.022481613341984463,0.036441646272475176,83.69797424629293,79.79400620408524,64.56449744685898,15.229508757226256
368,2014-06-11,9218.5,9229.7998046875,9204.759765625,9229.7998046875,2437300,0,0.0056419410066324005,0.009381746998412143,0.020974316773033977,0.03622431841924534,88.38878083525346,83.93190345955372,68.43797864939793,15.49392481015579
369,2014-06-12,9209.990234375,9220.8896484375,9186.7900390625,9204.650390625,2618000,0,0.0015065372854749098,0.005719143730239424,0.01634021815420565,0.032426101109706645,79.64148559069646,84.21113576059543,71.59261007163744,12.618525688957988
370,2014-06-13,9192.73046875,9207.740234375,9171.509765625,9196.3896484375,2357800,1,-0.0007389166795573821,0.0038580367742745555,0.01366115474753071,0.0306047371498017,75.69859374333149,82.81125985886865,73.83634002908369,8.974919829784966
371,2014-06-16,9196.23046875,9214.1904296875,9179.5595703125,9202.9296875,2374500,0,-0.0009008833839357495,0.0031810050202801567,0.012626981796123187,0.030349504560456642,74.1928996127731,81.292485446731,75.32756911261316,5.964916334117845
372,2014-06-17,9223.01953125,9249.8701171875,9200.8603515625,9240.599609375,2507800,0,0.0027917670637530403,0.0060027133995392045,0.01486963894275643,0.033326654371769196,75.50723585694429,82.18116039651795,76.69828736939412,5.48287302712383
373,2014-06-18,9257.650390625,9316.6396484375,9204.349609375,9279.9296875,3014200,0,0.005965363741353266,0.008528082529881563,0.016999166614136352,0.03636732906651344,73.53345321546539,85.07832038826928,78.37429397316916,6.704026415100117
374,2014-06-19,9288.6904296875,9324.400390625,9283.3798828125,9316.8095703125,2202700,0,0.007513294903610114,0.010602123835666472,0.018504948035676982,0.03911003649726896,78.83607921360952,89.32060652766813,80.56355648406895,8.757050043599179
375,2014-06-20,9330.349609375,9339.830078125,9273.7900390625,9273.7900390625,2242200,0,0.0011852038717658651,0.004417757638195043,0.012119418836818335,0.03318950315235116,76.72183465428793,88.1946788559435,82.08978095844387,6.104897897499626
376,2014-06-23,9293.0595703125,9302.650390625,9225.73046875,9228.349609375,2702500,0,-0.0042669981424871785,-0.001213499866556631,0.0059517862160920415,0.027190357393907977,64.2455270103585,82.68259664398283,82.20834409555167,0.47425254843116704
377,2014-06-24,9232.349609375,9276.240234375,9232.349609375,9246.2001953125,1913700,0,-0.002461493802826421,0.0004604410840669263,0.0067448898157092185,0.028287124014991734,66.50199142156862,78.84574026616247,81.53582332967383,-2.6900830635113664
378,2014-06-25,9250.1298828125,9255.8701171875,9229.7998046875,9242.16015625,1987600,0,-0.0020840940654512034,-0.0001104276915629118,0.005282288621552242,0.026947907918677707,63.866306776769484,74.6188469364879,80.15242805103665,-5.533581114548753
379,2014-06-26,9273.3603515625,9320.9404296875,9271.349609375,9320.9404296875,2767400,0,0.006332381718837823,0.00714553484978923,0.012753978050386536,0.034797748099749254,71.27311617129362,76.74128740042943,79.47019992091522,-2.7289125204857925
380,2014-06-27,9316.8896484375,9330.9501953125,9303.5703125,9306.830078125,2252200,0,0.004092610812692051,0.004422276920140129,0.010135196636222876,0.03240279342431881,66.98648430844328,76.40401142958035,78.85696222264825,-2.452950793067899
381,2014-06-30,9332.4404296875,9393.0703125,9327.8896484375,9393.0703125,2580300,0,0.009807745115623294,0.01165362222857395,0.017743730542246025,0.04103087148518119,68.93549903695953,82.14862574524523,79.51529492716764,2.6333308180775816
382,2014-07-01,9393.0703125,9463.0595703125,9374.2802734375,9441.919921875,3004800,0,0.010805686022570272,0.01471466113648576,0.02127464048847397,0.04537629287165869,71.54986477450181,89.61006020771492,81.53424798327711,8.075812224437811
383,2014-07-02,9482.0,9547.0498046875,9421.8701171875,9484.9599609375,4105500,0,0.010161922547408093,0.01709901687085395,0.02390883134899101,0.04896366874909928,77.47854173806657,97.86810958121532,84.80102030286476,13.067089278350565
384,2014-07-03,9468.7802734375,9538.650390625,9449.7802734375,9526.23046875,2908200,0,0.010140213615982566,0.01923569328320195,0.02622862883056967,0.052290450909980975,80.36864204857083,106.51501943346011,89.14382012898383,17.371199304476278
385,2014-07-04,9525.9296875,9550.1103515625,9482.9404296875,9510.0498046875,2889200,2,0.0040970016567414775,0.014938916635420994,0.02241713827327655,0.04938356592243825,77.78351034600956,110.78505230492374,93.47206656417183,17.312985740751913
386,2014-07-07,9497.26953125,9520.2001953125,9454.669921875,9520.2001953125,2805800,2,0.002477512630298343,0.012867405782806682,0.021545487624177403,0.0493994948628904,76.61936789100517,113.67772970644,97.51319919262548,16.164530513814526
387,2014-07-08,9515.1796875,9540.5703125,9499.169921875,9530.98046875,2811300,2,0.0017338080289961747,0.010951336460562103,0.021011712815826786,0.04938685742344916,75.27529141562711,115.50856452935113,101.11227225997062,14.39629226938051
388,2014-07-09,9510.0,9522.990234375,9478.759765625,9489.98046875,2679700,2,-0.0026806624889930686,0.0039634164043168205,0.01520477498744302,0.043661187798828174,67.29105195106587,112.35598708827456,103.3610152256314,8.994971862643155
389,2014-07-10,9512.8896484375,9568.75,9512.8896484375,9565.1201171875,3202100,2,0.00439491087647335,0.009305323412397941,0.02127384350822545,0.05067596532892381,77.3357866224879,114.59965492759329,105.60874316602379,8.990911761569507
390,2014-07-11,9561.7099609375,9591.26953125,9478.0703125,9495.83984375,3371800,2,-0.0025822772636100253,4.936374656464378e-07,0.012258524498185678,0.04197473050131042,74.02407406757719,109.5249038730417,106.39197530742737,3.1329285656143213
391,2014-07-14,9497.8095703125,9545.990234375,9488.1201171875,9520.2998046875,2798700,2,-1.5160630677388984e-05,0.0012348559149043725,0.013152127460959742,0.04355915619182178,74.32884568044629,106.25203421707738,106.36398708935738,-0.11195287227999984
392,2014-07-15,9558.419921875,9593.6796875,9547.9404296875,9569.169921875,2960700,2,0.004312293963280418,0.005029449904576919,0.0165755893785855,0.04776271059450879,76.88551388362546,106.37544159311983,106.36627799010988,0.009163603009952226
393,2014-07-16,9570.330078125,9574.1298828125,9471.650390625,9484.73046875,3060700,2,-0.004440161674826501,-0.0038366441942058833,0.0065102825727156866,0.0375069599398345,63.34204660619878,98.52396174850219,104.79781474178834,-6.273852993286155
394,2014-07-17,9420.1103515625,9461.8603515625,9373.8701171875,9408.240234375,2920100,2,-0.009205874750417922,-0.010644230732300431,-0.0020908982430902783,0.028327150678005248,57.49862800034661,85.14795215658341,100.86784222474736,-15.719890068163949
